arm,topo,rate,seed,episode,step,rd,rp,th,r_mean
A5,Abilene.gml,500,0,0,0,0.6779899895003496,0.4832123153185188,0.259192510748189,1.0818181818181818
A5,Abilene.gml,500,0,0,1,0.8016750015985682,0.5234955638018861,0.25896527358309673,0.6763636363636364
A5,Abilene.gml,500,0,0,2,0.7850963639605761,0.46180441607293293,0.2589410083436512,0.4972727272727273
A5,Abilene.gml,500,0,0,3,0.7934004746299194,0.4823582793510951,0.2587471522891563,0.5981818181818181
A5,Abilene.gml,500,0,0,4,0.8016258744812957,0.5820189922185481,0.2587562253048002,0.7136363636363636
A5,Abilene.gml,500,0,0,5,0.8258860730710974,0.48281432982575345,0.25855444218373475,0.5245454545454545
A5,Abilene.gml,500,0,0,6,0.809866646288149,0.4764198697456578,0.2584715612644161,0.5636363636363636
A5,Abilene.gml,500,0,0,7,0.8016028527620882,0.4631954397065281,0.25833648118907554,0.5445454545454544
A5,Abilene.gml,500,0,0,8,0.8016282190161057,0.522444133838621,0.2582880281237551,0.6454545454545455
A5,Abilene.gml,500,0,0,9,0.7603586864716051,0.5139155341993459,0.25823993140859136,0.5672727272727273
A5,Abilene.gml,500,0,0,10,0.8100248137790639,0.5115943409786078,0.2582176634962401,0.6163636363636364
A5,Abilene.gml,500,0,0,11,0.7850495945633384,0.5513670937428556,0.258304738329374,0.6354545454545455
A5,Abilene.gml,500,0,0,12,0.7934472531678282,0.5216297134981415,0.25831538441491797,0.5900000000000001
A5,Abilene.gml,500,0,0,13,0.7686580845975456,0.5182673029303804,0.2583332115113327,0.5872727272727272
A5,Abilene.gml,500,0,0,14,0.7687029970148558,0.5303826314216707,0.258237830131232,0.5972727272727273
A5,Abilene.gml,500,0,0,15,0.8181885639957881,0.5084145690858027,0.2580183702883741,0.6145454545454545
A5,Abilene.gml,500,0,0,16,0.7685570570350475,0.4601990986773528,0.2581608659836468,0.49454545454545457
A5,Abilene.gml,500,0,0,17,0.8013942848839322,0.5313876187420198,0.2580408756778059,0.680909090909091
A5,Abilene.gml,500,0,0,18,0.7768809390846149,0.4765542011009441,0.2582186992246674,0.5236363636363636
A5,Abilene.gml,500,0,0,19,0.8016373723756296,0.5222522917147209,0.25840263760423227,0.6399999999999998
A5,Abilene.gml,500,0,0,20,0.7356151740110086,0.48897909952734364,0.25837350397795694,0.5254545454545455
A5,Abilene.gml,500,0,0,21,0.8017330581966068,0.5893186785474592,0.258434941703754,0.7472727272727272
A5,Abilene.gml,500,0,0,22,0.7931682789461303,0.46859752484572864,0.25836552782468664,0.4709090909090909
A5,Abilene.gml,500,0,0,23,0.8347071078589535,0.5069852396936843,0.2581554986514787,0.6490909090909089
A5,Abilene.gml,500,0,0,24,0.8099036860958833,0.48510054500586325,0.2582891564148134,0.5654545454545453
A5,Abilene.gml,500,0,0,25,0.7934802389100857,0.5182844953321175,0.258529168740352,0.6245454545454545
A5,Abilene.gml,500,0,0,26,0.735667469829287,0.5120854493027737,0.2586902591018187,0.5581818181818181
A5,Abilene.gml,500,0,0,27,0.8099359211672579,0.5108940392500935,0.2587405130118518,0.6281818181818181
A5,Abilene.gml,500,0,0,28,0.7686505945556021,0.5534540825313958,0.2587104277526641,0.6472727272727273
A5,Abilene.gml,500,0,0,29,0.8016042663103683,0.5100943324102674,0.2590083971695586,0.5772727272727273
A5,Abilene.gml,500,0,0,30,0.8099010043849423,0.4931486519697452,0.25922947907630034,0.5781818181818181
A5,Abilene.gml,500,0,0,31,0.7603924946935149,0.42880730935611705,0.2591491357431902,0.46727272727272723
A5,Abilene.gml,500,0,0,32,0.7602992412629586,0.4221445262994559,0.2590714115890448,0.521818181818182
A5,Abilene.gml,500,0,0,33,0.785113902378474,0.48566081042728226,0.25931718289129974,0.63
A5,Abilene.gml,500,0,0,34,0.7769247358166808,0.4643892132027478,0.2594085627906239,0.5472727272727274
A5,Abilene.gml,500,0,0,35,0.7437963864247426,0.5070655006874363,0.25967967102320855,0.6018181818181817
A5,Abilene.gml,500,0,0,36,0.7933166551711703,0.5106415416491349,0.2599007958891049,0.6236363636363637
A5,Abilene.gml,500,0,0,37,0.8099435098254575,0.4845875283200378,0.26019509662038925,0.5663636363636364
A5,Abilene.gml,500,0,0,38,0.7605589481990426,0.5093424535836307,0.2603755775389252,0.5954545454545455
A5,Abilene.gml,500,0,0,39,0.8016387613884127,0.5023790395613855,0.26056277333125155,0.6136363636363636
A5,Abilene.gml,500,0,0,40,0.8016375737709217,0.5011794467478425,0.26100102607699716,0.600909090909091
A5,Abilene.gml,500,0,0,41,0.7520561556823196,0.516784702013447,0.2614653351000759,0.5863636363636363
A5,Abilene.gml,500,0,0,42,0.7851580183831949,0.47889898634997335,0.2612929808828962,0.5581818181818181
A5,Abilene.gml,500,0,0,43,0.8017605268748711,0.4880685045015186,0.26133481004257536,0.5981818181818181
A5,Abilene.gml,500,0,0,44,0.7933525379110843,0.47414505629116177,0.26167056300439206,0.5609090909090909
A5,Abilene.gml,500,0,0,45,0.7438949443188004,0.48350521381786354,0.2619478555950793,0.5499999999999999
A5,Abilene.gml,500,0,0,46,0.8015862989597067,0.513253680104587,0.26145950466289025,0.6545454545454545
A5,Abilene.gml,500,0,0,47,0.7933514650610776,0.49566843921751214,0.2619781355768232,0.5727272727272728
A5,Abilene.gml,500,0,0,48,0.7686047200878281,0.4600340675023207,0.2620483137456606,0.52
A5,Abilene.gml,500,0,0,49,0.7439128047524745,0.42969735515713664,0.2624449761259512,0.49545454545454554
A5,Abilene.gml,500,0,1,0,0.7509220977080204,0.4154131468454016,0.2580344861762065,1.03
A5,Abilene.gml,500,0,1,1,0.7769037773153079,0.5573226919457125,0.25788702876462427,0.7236363636363637
A5,Abilene.gml,500,0,1,2,0.7686747400844756,0.5298365415901636,0.2576879674022155,0.5818181818181818
A5,Abilene.gml,500,0,1,3,0.7934280585072462,0.5720709699996708,0.25765424881295046,0.6727272727272727
A5,Abilene.gml,500,0,1,4,0.7600549597601663,0.4968491309919822,0.25756248323105024,0.5063636363636363
A5,Abilene.gml,500,0,1,5,0.8016208285443099,0.4611146708570512,0.2573869681463655,0.5454545454545454
A5,Abilene.gml,500,0,1,6,0.7024591378476449,0.5003096147559328,0.2573034787381509,0.560909090909091
A5,Abilene.gml,500,0,1,7,0.7686993915481338,0.5264573366467444,0.25713014642286897,0.6372727272727273
A5,Abilene.gml,500,0,1,8,0.7562358120570469,0.5281790456217504,0.25715218715721666,0.5945454545454546
A5,Abilene.gml,500,0,1,9,0.7603583002057495,0.44845217935523407,0.2570361492512285,0.48727272727272725
A5,Abilene.gml,500,0,1,10,0.7190575491054071,0.5050630358270641,0.2570918535761822,0.6000000000000001
A5,Abilene.gml,500,0,1,11,0.8181868771551716,0.5406389563065394,0.2570420875974524,0.6818181818181818
A5,Abilene.gml,500,0,1,12,0.8016299226908727,0.5149878741028817,0.25712185351971195,0.5818181818181819
A5,Abilene.gml,500,0,1,13,0.7850691710635875,0.46184712664159167,0.2572273236507312,0.5054545454545454
A5,Abilene.gml,500,0,1,14,0.7768567762458669,0.520822044757696,0.25717004081757544,0.6454545454545455
A5,Abilene.gml,500,0,1,15,0.7856126018347894,0.5378874968485289,0.2573092378520332,0.6218181818181818
A5,Abilene.gml,500,0,1,16,0.7851516386329529,0.475792889116369,0.25729712960567563,0.5290909090909091
A5,Abilene.gml,500,0,1,17,0.8098572624175577,0.5044494187104018,0.2573518723446719,0.6336363636363637
