arm,topo,rate,seed,episode,step,rd,rp,th,r_mean
ECMP,Abilene.gml,500,0,0,0,0.8071051605307158,0.5072807790615733,0.2624942448070117,0.5990909090909091
ECMP,Abilene.gml,500,0,0,1,0.807104472096965,0.5094092963310277,0.26232200573489506,0.6000000000000001
ECMP,Abilene.gml,500,0,0,2,0.8071036851282701,0.5115260360810086,0.2621760160872592,0.6027272727272727
ECMP,Abilene.gml,500,0,0,3,0.8071027940730547,0.5136305141684759,0.2620562586401967,0.6054545454545454
ECMP,Abilene.gml,500,0,0,4,0.8071017923004427,0.5157222496932884,0.26196271879474303,0.6081818181818183
ECMP,Abilene.gml,500,0,0,5,0.8071006719307241,0.5178007653870563,0.2618953845751534,0.6081818181818183
ECMP,Abilene.gml,500,0,0,6,0.807099423616025,0.5198655880025865,0.2618542466274431,0.61
ECMP,Abilene.gml,500,0,0,7,0.8070980362576706,0.5219162487033953,0.26183929821819035,0.6109090909090908
ECMP,Abilene.gml,500,0,0,8,0.8070964966415534,0.523952283452753,0.2618505352336004,0.6136363636363635
ECMP,Abilene.gml,500,0,0,9,0.8070947889655037,0.525973233401721,0.26188795617883226,0.6154545454545454
ECMP,Abilene.gml,500,0,0,10,0.8070928942221229,0.527978645275633,0.26195156217758747,0.6181818181818182
ECMP,Abilene.gml,500,0,0,11,0.8070907893850611,0.5299680717584722,0.26204135697196057,0.620909090909091
ECMP,Abilene.gml,500,0,0,12,0.8070884463235686,0.5319410718745892,0.2621573469225514,0.6227272727272727
ECMP,Abilene.gml,500,0,0,13,0.8070858303347596,0.5338972113672051,0.2622995410088394,0.6236363636363635
ECMP,Abilene.gml,500,0,0,14,0.8070828981277537,0.5358360630731421,0.2624679508298198,0.6254545454545455
ECMP,Abilene.gml,500,0,0,15,0.8070795950053319,0.5377572072932238,0.262662590604901,0.6263636363636363
ECMP,Abilene.gml,500,0,0,16,0.8070758508431056,0.5396602321577892,0.26288347717506516,0.6281818181818182
ECMP,Abilene.gml,500,0,0,17,0.8070715742190153,0.5415447339867641,0.26313063000428977,0.629090909090909
ECMP,Abilene.gml,500,0,0,18,0.8070666436116156,0.5434103176437369,0.26340407118123194,0.630909090909091
ECMP,Abilene.gml,500,0,0,19,0.8070624755999269,0.5448197602355331,0.2634194575082025,0.6336363636363637
ECMP,Abilene.gml,500,0,0,20,0.8070558904016757,0.5466570419851081,0.2637351784173538,0.6336363636363637
ECMP,Abilene.gml,500,0,0,21,0.8070479794754332,0.5484744229005225,0.26407724127225596,0.6354545454545456
ECMP,Abilene.gml,500,0,0,22,0.8070382717793614,0.5502715402336804,0.2644456776449999,0.6372727272727273
ECMP,Abilene.gml,500,0,0,23,0.8070288553409125,0.5516250846738501,0.2645354084306714,0.6381818181818182
ECMP,Abilene.gml,500,0,0,24,0.8070169250971065,0.5527030817803772,0.2646515837841074,0.64
ECMP,Abilene.gml,500,0,0,25,0.8070012702857379,0.5537250369756097,0.26479421267838654,0.6418181818181817
ECMP,Abilene.gml,500,0,0,26,0.806979735029037,0.5547156717356134,0.264963306731044,0.6436363636363637
ECMP,Abilene.gml,500,0,0,27,0.8069480560307003,0.5556745107820215,0.26515888020496936,0.6436363636363637
ECMP,Abilene.gml,500,0,0,28,0.806896369798346,0.5566010845875683,0.2653809500095678,0.6445454545454545
