arm,topo,rate,seed,episode,step,rd,rp,th,r_mean
A0,Abilene.gml,500,0,0,0,0.7928153513893804,0.4335827649689223,0.2624942448070117,0.5454545454545454
A0,Abilene.gml,500,0,0,1,0.8427946935023023,0.5425827091039765,0.2624127445363593,0.629090909090909
A0,Abilene.gml,500,0,0,2,0.8594023249419579,0.6021975768068762,0.2621390137256186,0.6763636363636364
A0,Abilene.gml,500,0,0,3,0.8599174832532355,0.6815961263816503,0.26190337769326527,0.7363636363636364
A0,Abilene.gml,500,0,0,4,0.8595619156121022,0.684257589770614,0.26166930203250555,0.7390909090909091
A0,Abilene.gml,500,0,0,5,0.859469119319121,0.6869337288467973,0.2614614167095153,0.7400000000000001
A0,Abilene.gml,500,0,0,6,0.8594160150494816,0.6895386427464993,0.2612796983167281,0.7418181818181818
A0,Abilene.gml,500,0,0,7,0.8593708473751462,0.6921125785828912,0.2611241260656119,0.7445454545454545
A0,Abilene.gml,500,0,0,8,0.8593196001577064,0.6946949633458284,0.2609946817843274,0.7463636363636362
A0,Abilene.gml,500,0,0,9,0.8592453959030745,0.6972857054908106,0.26089134991564955,0.7509090909090909
A0,Abilene.gml,500,0,0,10,0.8591050160451709,0.6998847164771071,0.26081411751515,0.7518181818181818
A0,Abilene.gml,500,0,0,11,0.8586813371763743,0.7024919109618519,0.26076297424964207,0.7527272727272727
A0,Abilene.gml,500,0,0,12,0.8446659262315935,0.7051072069929893,0.2607379123958856,0.7527272727272727
A0,Abilene.gml,500,0,0,13,0.8356484652541386,0.7074985209168085,0.2606365503071605,0.7518181818181818
A0,Abilene.gml,500,0,0,14,0.8351647390619384,0.7101350817556761,0.2606546166699503,0.7536363636363635
A0,Abilene.gml,500,0,0,15,0.8350461728885747,0.7127795797723617,0.26069874668777093,0.7545454545454544
A0,Abilene.gml,500,0,0,16,0.8350865549559806,0.7154319443288896,0.2607689421672585,0.7609090909090909
A0,Abilene.gml,500,0,0,17,0.8352685175628296,0.7178623516943186,0.2607447890501827,0.7618181818181817
