arm,topo,rate,seed,episode,step,rd,rp,th,r_mean
A1,Abilene.gml,500,2,0,0,0.7603100284864638,0.6056595139135811,0.2642502062209266,0.6527272727272727
A1,Abilene.gml,500,2,0,1,0.743884469716643,0.5242173507256361,0.26408143592315075,0.5909090909090909
A1,Abilene.gml,500,2,0,2,0.7439130493464873,0.524157651669046,0.2639147894779259,0.5909090909090909
A1,Abilene.gml,500,2,0,3,0.7439712462828432,0.5239031355920309,0.26377455117629334,0.5909090909090909
A1,Abilene.gml,500,2,0,4,0.7441389631737472,0.5236138935901371,0.2636607043536086,0.5918181818181818
A1,Abilene.gml,500,2,0,5,0.7474653552766557,0.5232897816367967,0.2635732349860415,0.5927272727272727
A1,Abilene.gml,500,2,0,6,0.7598402738714642,0.5229306649637452,0.26351213168890975,0.5981818181818181
A1,Abilene.gml,500,2,0,7,0.7600839322968376,0.5225364182885036,0.2634773857152765,0.5981818181818181
A1,Abilene.gml,500,2,0,8,0.7601598022633123,0.5221069260420698,0.2634689909548123,0.5963636363636363
A1,Abilene.gml,500,2,0,9,0.7601966027496689,0.5216420825965188,0.2634869439329195,0.5963636363636363
A1,Abilene.gml,500,2,0,10,0.7603642548989488,0.6007678635369801,0.26353124381012233,0.6509090909090909
A1,Abilene.gml,500,2,0,11,0.7602409632210555,0.5214601049155486,0.2635438639495344,0.5990909090909091
A1,Abilene.gml,500,2,0,12,0.7607070426671915,0.6005226126977331,0.263631705672388,0.6518181818181819
A1,Abilene.gml,500,2,0,13,0.7602528354741718,0.5211420760311888,0.2636878791522958,0.5990909090909091
A1,Abilene.gml,500,2,0,14,0.7602539867710422,0.5204611428370429,0.26366373964465367,0.5990909090909091
A1,Abilene.gml,500,2,0,15,0.7602576930105109,0.5198063327335283,0.2638104462053304,0.5963636363636365
A1,Abilene.gml,500,2,0,16,0.7602604594347401,0.5190336445415258,0.26398351913997165,0.5963636363636365
A1,Abilene.gml,500,2,0,17,0.7602624856536949,0.5181044034152293,0.26418297311923344,0.5963636363636365
A1,Abilene.gml,500,2,0,18,0.7602639041867782,0.5171378861185334,0.2644088254504093,0.5963636363636365
A1,Abilene.gml,500,2,0,19,0.760264803132138,0.5161341570394804,0.26466109607889693,0.5963636363636365
A1,Abilene.gml,500,2,0,20,0.7602652397448544,0.5150932952630429,0.2649398075899297,0.5954545454545456
A1,Abilene.gml,500,2,0,21,0.7602652483668622,0.5140153948934896,0.26524498521057027,0.5954545454545456
A1,Abilene.gml,500,2,0,22,0.760264844989543,0.5129005651658,0.2655766568119699,0.5954545454545456
A1,Abilene.gml,500,2,0,23,0.7602640295473511,0.5117489305473513,0.2659348529118906,0.5945454545454547
A1,Abilene.gml,500,2,0,24,0.7602627864768386,0.5105606308294349,0.2663196066774925,0.5945454545454547
A1,Abilene.gml,500,2,0,25,0.79357641474063,0.5867102413617031,0.2667309539283856,0.6536363636363637
A1,Abilene.gml,500,2,0,26,0.7933516685645917,0.5862726041813718,0.266856114534652,0.6527272727272727
A1,Abilene.gml,500,2,0,27,0.7602904404344252,0.508215183431317,0.2670079482363113,0.5936363636363636
A1,Abilene.gml,500,2,0,28,0.7602902973974657,0.5069006017766351,0.2674777006898215,0.5936363636363636
A1,Abilene.gml,500,2,0,29,0.760290023109217,0.5055499327295205,0.2679741539381554,0.5927272727272727
A1,Abilene.gml,500,2,0,30,0.7602896229154203,0.5041634056301688,0.2684973549565583,0.5927272727272727
A1,Abilene.gml,500,2,0,31,0.7602891021360747,0.5027412656431121,0.26904735339035485,0.5909090909090909
A1,Abilene.gml,500,2,0,32,0.7602768432652421,0.5014489576715051,0.2694522476230378,0.59
A1,Abilene.gml,500,2,0,33,0.7928602898214795,0.577534512131109,0.2698840465910598,0.6490909090909092
A1,Abilene.gml,500,2,0,34,0.760264575319814,0.4991350418757082,0.269986617912655,0.5890909090909091
A1,Abilene.gml,500,2,0,35,0.7602614469085961,0.4971482337121111,0.27060397648979984,0.5872727272727274
A1,Abilene.gml,500,2,0,36,0.768789962678981,0.5576820866178849,0.2712483337287361,0.6318181818181818
A1,Abilene.gml,500,2,0,37,0.7602765780818689,0.4936903924803259,0.2715962653480157,0.5872727272727274
A1,Abilene.gml,500,2,0,38,0.7602753527947376,0.4916143471325611,0.27228339960792003,0.5854545454545456
A1,Abilene.gml,500,2,0,39,0.7798118967524927,0.5692878331045184,0.2728240721152165,0.6409090909090909
A1,Abilene.gml,500,2,0,40,0.7602096455085537,0.4882933055107138,0.27333349638212306,0.5827272727272728
A1,Abilene.gml,500,2,0,41,0.7600350919641724,0.48650854235521435,0.2739210101445243,0.5827272727272728
A1,Abilene.gml,500,2,0,42,0.7471441653077036,0.48467887313034197,0.2745358572565637,0.579090909090909
A1,Abilene.gml,500,2,0,43,0.7769491803499388,0.5617651386137433,0.27532060324293167,0.6354545454545454
A1,Abilene.gml,500,2,0,44,0.7603979808970298,0.5212605139028145,0.27571053135833445,0.6127272727272728
A1,Abilene.gml,500,2,0,45,0.7447980992143641,0.4790599664289006,0.27637705413735103,0.5745454545454546
A1,Abilene.gml,500,2,0,46,0.7445054503727216,0.47675972212319184,0.27722340055053957,0.5736363636363637
A1,Abilene.gml,500,2,0,47,0.7445224515325165,0.47476735190438757,0.277935357780454,0.5727272727272728
A1,Abilene.gml,500,2,0,48,0.7734823480631199,0.47233223931849344,0.2786750373504235,0.5790909090909091
A1,Abilene.gml,500,2,0,49,0.7764160469079818,0.4701106533090755,0.279442510456171,0.5781818181818182
A1,Abilene.gml,500,2,1,0,0.7438658122773063,0.5276284300133894,0.2632392680411702,0.5945454545454546
A1,Abilene.gml,500,2,1,1,0.7438768800931286,0.5277774156094467,0.2630605518576293,0.5945454545454546
A1,Abilene.gml,500,2,1,2,0.7438944856454381,0.5275727279763553,0.2629081596008925,0.5936363636363636
A1,Abilene.gml,500,2,1,3,0.7603254810743973,0.6070968457389442,0.2627820733993415,0.6536363636363637
A1,Abilene.gml,500,2,1,4,0.7442514998812088,0.527909595360653,0.2626628942018509,0.5954545454545455
A1,Abilene.gml,500,2,1,5,0.7575224507381036,0.5276048779734106,0.2625802660867365,0.5981818181818181
A1,Abilene.gml,500,2,1,6,0.7599419343377799,0.527265031473616,0.26252390426104244,0.5990909090909091
A1,Abilene.gml,500,2,1,7,0.7601147634319596,0.5268899259602352,0.2624938004619569,0.600909090909091
A1,Abilene.gml,500,2,1,8,0.7601776497058588,0.5264794410200226,0.2624899490532976,0.6018181818181818
A1,Abilene.gml,500,2,1,9,0.7602101779285761,0.5260334659535955,0.2625123470246844,0.6027272727272727
A1,Abilene.gml,500,2,1,10,0.7603893446698877,0.6038785844386431,0.2625609939909765,0.6536363636363637
A1,Abilene.gml,500,2,1,11,0.7602510680415627,0.5259039642902203,0.26257093169664497,0.6018181818181818
A1,Abilene.gml,500,2,1,12,0.7602573006490203,0.5253548926419298,0.2626629571679129,0.6018181818181818
A1,Abilene.gml,500,2,1,13,0.7602620134049094,0.5247699121276969,0.26278123973235035,0.6018181818181818
A1,Abilene.gml,500,2,1,14,0.7602656188802766,0.5241489632035846,0.26292578859250465,0.6027272727272729
A1,Abilene.gml,500,2,1,15,0.7602683815172963,0.5234690486706672,0.2630966155766321,0.601818181818182
A1,Abilene.gml,500,2,1,16,0.7602704767630523,0.5225785874761875,0.2632937351396189,0.600909090909091
A1,Abilene.gml,500,2,1,17,0.7602720244120422,0.5216506389931156,0.2635171643641633,0.600909090909091
A1,Abilene.gml,500,2,1,18,0.7602731066055377,0.5206854641440434,0.2637669229622217,0.6000000000000001
A1,Abilene.gml,500,2,1,19,0.7602737794907944,0.5196831214977614,0.2640430332767165,0.6000000000000001
A1,Abilene.gml,500,2,1,20,0.7602740801539111,0.5186436841649773,0.26434552028350755,0.5990909090909091
A1,Abilene.gml,500,2,1,21,0.7602740308541314,0.5175672399294485,0.2646744115936262,0.5981818181818183
A1,Abilene.gml,500,2,1,22,0.8094201767113894,0.5928078824275924,0.2650297374557733,0.6636363636363636
A1,Abilene.gml,500,2,1,23,0.7602671096131133,0.5159532581201218,0.2652548956099612,0.5981818181818183
A1,Abilene.gml,500,2,1,24,0.7943904305315946,0.5913825232951321,0.2656539578440162,0.6572727272727273
A1,Abilene.gml,500,2,1,25,0.7602827337951331,0.5142630293195585,0.26576813877194994,0.5972727272727274
A1,Abilene.gml,500,2,1,26,0.7602819252661813,0.5130111146382457,0.2662095108986567,0.5972727272727274
A1,Abilene.gml,500,2,1,27,0.7602808874335075,0.5117228349430298,0.2666774598392406,0.5945454545454547
A1,Abilene.gml,500,2,1,28,0.7602796037513394,0.5103983822990051,0.26717202973091453,0.5945454545454547
A1,Abilene.gml,500,2,1,29,0.7602780513476909,0.5090379642521377,0.26769326736857235,0.5936363636363637
A1,Abilene.gml,500,2,1,30,0.7931388882593342,0.5836289350954961,0.2682412222092032,0.6536363636363637
A1,Abilene.gml,500,2,1,31,0.7602933953072374,0.5067182495639028,0.2684612599227186,0.5936363636363637
A1,Abilene.gml,500,2,1,32,0.7602930420815927,0.504808019111048,0.26905189726693934,0.5918181818181818
A1,Abilene.gml,500,2,1,33,0.7688238098619046,0.5640070776465728,0.2694748982277691,0.6354545454545454
A1,Abilene.gml,500,2,1,34,0.7602933918125792,0.5020312995515472,0.2697736164383127,0.5918181818181818
A1,Abilene.gml,500,2,1,35,0.7602774304991876,0.5004997150934052,0.2702373810303254,0.5909090909090909
A1,Abilene.gml,500,2,1,36,0.7928438250709021,0.5763194529530286,0.2709048764055466,0.649090909090909
A1,Abilene.gml,500,2,1,37,0.7603015877628022,0.49716599342837314,0.2712157823649061,0.5909090909090909
A1,Abilene.gml,500,2,1,38,0.7603046748703008,0.4950789520575526,0.27192648263506,0.5890909090909091
A1,Abilene.gml,500,2,1,39,0.7603098402701935,0.4929582265480088,0.2726643044834503,0.5872727272727274
A1,Abilene.gml,500,2,1,40,0.7602948519410976,0.49126789816953575,0.2732132216731927,0.5863636363636364
A1,Abilene.gml,500,2,1,41,0.7602547760322212,0.4895310865677888,0.2737894052933835,0.5863636363636364
A1,Abilene.gml,500,2,1,42,0.7770237251447033,0.566275605059758,0.2743929102357416,0.6409090909090908
A1,Abilene.gml,500,2,1,43,0.7601973019491091,0.4867097135464656,0.27459635185446085,0.5845454545454545
A1,Abilene.gml,500,2,1,44,0.7769721690727626,0.563268105604627,0.27524360679818094,0.639090909090909
A1,Abilene.gml,500,2,1,45,0.7604003235037776,0.4833526543058397,0.27565780003371376,0.5836363636363636
A1,Abilene.gml,500,2,1,46,0.7622779602997497,0.481051145817263,0.27651585002650036,0.5827272727272726
A1,Abilene.gml,500,2,1,47,0.7920750516431224,0.4784850805493258,0.27740146579929026,0.5890909090909091
A1,Abilene.gml,500,2,1,48,0.7914222131630424,0.47594908577229217,0.2783147331570829,0.5890909090909091
A1,Abilene.gml,500,2,1,49,0.7769627603736164,0.55054163051706,0.2792557406614554,0.6309090909090909
A1,Abilene.gml,500,2,2,0,0.7851879884063433,0.6779534621754447,0.26349515001114066,0.7118181818181818
A1,Abilene.gml,500,2,2,1,0.7438567158173478,0.5275720822919395,0.26321360811024613,0.5945454545454546
A1,Abilene.gml,500,2,2,2,0.7438646521367853,0.5273457983201412,0.2630804452790778,0.5954545454545455
A1,Abilene.gml,500,2,2,3,0.7438763693958257,0.5270842609693822,0.26297360380872054,0.5954545454545455
A1,Abilene.gml,500,2,2,4,0.7438944148954683,0.5267873204456505,0.2628930703828911,0.5945454545454546
A1,Abilene.gml,500,2,2,5,0.7439246642917734,0.526454836431722,0.26283883431744254,0.5954545454545455
A1,Abilene.gml,500,2,2,6,0.7439840929152951,0.5260866783161599,0.26281088755903226,0.5945454545454546
A1,Abilene.gml,500,2,2,7,0.7441497265650532,0.5256827254222315,0.2628092246840538,0.5954545454545455
A1,Abilene.gml,500,2,2,8,0.7467479492913222,0.5252428672364511,0.26283384289783124,0.5972727272727274
A1,Abilene.gml,500,2,2,9,0.7598209721545924,0.5247670036364319,0.2628847420340771,0.6000000000000001
